Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Oil & Gas CAD,Real Estate CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
51728.19134760431,44670.672472257385,45034.62654864379,92625.01745568452,63430.885323329465,42760.73858874287,42055.29407033793,62226.88427548674,87107.82404588572,32595.07456905605,49050.022804570384,51039.94598673584,40820.018065331125,38429.805568985015,33781.61310675152,33861.43821396761,29611.819240802026,36299.38163085725,35695.93694299278,40516.424799509026,280466.4577295614,355089.5640185854,
51728.09285349996,44670.58741616396,45034.54079955628,92624.8410911549,63430.76454647501,42760.65716929751,42055.21399410842,62226.76579113471,87107.65818647931,32595.012505747967,49049.92940988678,51039.848803098925,40819.940341153764,38429.73239593989,33781.54878419085,33861.37373941434,29611.762857821326,36299.31251428872,35695.86897542526,40516.347653394536,280465.923701755,355088.8879031508,
52216.163215192966,45092.06805762107,45459.455452392365,93498.78476855182,64029.253191365526,43164.11703529251,42452.01778819595,62813.894339884406,87929.54555738455,32902.556408209704,49512.7304811712,51521.42537188208,41205.08895088539,38792.328663375694,34100.288018988176,34180.86614705487,29891.15888831709,36641.80761918717,36032.67040615118,40898.63177335381,283112.20538879413,358439.2600586232,
52278.782555165264,45146.143948415986,45513.971926232036,93610.91158580361,64106.039177291736,43215.88086382387,42502.92764389396,62889.22282751081,88034.99355983883,32942.01423580214,49572.10777571082,51583.21155938734,41254.503448518444,38838.84969953222,34141.18220571374,34221.856965721294,29927.005348978706,36685.74967979108,36075.881969378715,40947.678757462214,283451.72285518644,358869.11220598477,
51842.252240066795,44769.17150414594,45133.928100892845,92829.25603198336,63570.75070816473,42855.02620790613,42148.026181194095,62364.09483264554,87299.89718612705,32666.9468537498,49158.17832345948,51152.489295110245,40910.0263870909,38514.5434615377,33856.10171420903,33936.102836142294,29677.11343420127,36379.42192913154,35774.64664304091,40605.76369676462,281084.8875188316,355872.53808980144,
51468.345365537614,44446.278491804194,44808.40431937807,92159.73463798492,63112.25325325685,42545.93877024886,41844.03790799936,61914.300258256,86670.25572008065,32431.33988316652,48803.63005404099,50783.55726437684,40614.96705918074,38236.761306107124,33611.91808736578,33691.342209493516,29463.07032747347,36117.039116600354,35516.625709618835,40312.8988319933,279057.591882005,353305.8442696382,
51476.562714824504,44453.37470972756,44815.55835370082,92174.44870591014,63122.32964925483,42552.73158313473,41850.7186565764,61924.1853910976,86684.09334705267,32436.51781623915,48811.4219593718,50791.66528154949,40621.45157637728,38242.86612298087,33617.28450956498,33696.721312414214,29467.774351630953,36122.80550220148,35522.2962342272,40319.33512148574,279102.1457468585,353362.2524853452,
51707.85835620011,44653.11360588808,45016.9246215002,92588.6089976527,63405.952310741166,42743.93046714589,42038.76324042572,62202.42452404131,87073.58425146372,32582.26230259619,49030.74253077617,51019.88352647997,40803.97278992483,38414.69982324091,33768.3344432022,33848.1281732683,29600.179613542685,36285.113298726355,35681.905809096184,40500.49885863006,280356.2137421801,354949.9876509449,
52468.728565226906,45310.17473669269,45679.33915452054,93951.03081362214,64338.95750031758,43372.898371504365,42657.354758055946,63117.72005656081,88354.85364370455,33061.703407233814,49752.21954614858,51770.63033126735,41404.3946270066,38979.96401350893,34265.22834875312,34346.196226695465,30035.74000157191,36819.04107330131,36206.95751292848,41096.45514094166,284481.5961837137,360173.00171270693,
52356.136722536256,45212.94432525061,45581.31655879659,93749.42273255644,64200.89351478092,43279.82513180481,42565.81699246005,62982.27670578919,88165.25431369524,32990.75680321072,49645.45701864257,51659.53652690715,41315.545569405556,38896.31750450614,34191.69911895282,34272.49324916341,29971.286766171892,36740.03165580814,36129.26155619236,41008.26688597718,283871.13147450914,359400.1119732531,
52307.30135925268,45170.771798791204,45538.80043189271,93661.97764200225,64141.009914611175,43239.45572879935,42526.11358295707,62923.52977456212,88083.01787508604,32959.98456342491,49599.15005100413,51611.35091980778,41277.008354793375,38860.03683303887,34159.80669616759,34240.525465380466,29943.33094725693,36705.76226724592,36095.56186550253,40970.01628659434,283606.3497182703,359064.8803054662,
52485.84293283121,45324.954111147985,45694.238943853925,93981.67597164513,64359.943725828445,43387.04584080832,42671.26882973865,63138.307936102254,88383.67342810248,33072.48754782972,49768.447836746185,51787.516991623415,41417.90000534257,38992.67858562784,34276.40505781473,34357.399346041166,30045.53712663499,36831.05079072725,36218.7675795654,41109.860074885146,284574.38902903104,360290.4837505039,
51747.92100714107,44687.71032214534,45051.80321432691,92660.34558163246,63455.078509654806,42777.04797037632,42071.334388240226,62250.618243537916,87141.04785802067,32607.506662795837,49068.73098332154,51059.41314247547,40835.587236371764,38444.46308861189,33794.49775838606,33874.35331171185,29623.113490546028,36313.22658507495,35709.55173725455,40531.87817698302,280573.43049582926,355224.99879835703,
50944.15757591609,43993.608091890346,44352.045789687116,91221.11873244352,62469.47617744646,42112.62269134722,41417.870453342446,61283.72393084855,85787.5483113,32101.037592562778,48306.581493768754,50266.34381128308,40201.31727780349,37847.33275057491,33269.592004760576,33348.20721891342,29162.998864116053,35749.199218741865,35154.90082040166,39902.325513929565,276215.48415099405,349707.5430564798,
51654.24736319857,44606.81701119001,44970.25082553269,92492.6126167003,63340.212669347195,42699.61332406588,41995.17721861932,62137.93270690077,86983.30587861434,32548.48083316759,48979.9071862417,50966.985829579906,40761.66700567427,38374.87125039241,33733.3232476304,33813.03424711665,29569.48998390894,36247.492692943044,35644.91061216818,40458.50771782684,280065.5388720408,354581.97354421543,
51033.32630122284,44070.61111131123,44429.676190816426,91380.78514495227,62578.817931758975,42186.33337895876,41490.36510020634,61390.99023585755,85937.70422110593,32157.224773573427,48391.13360927498,50354.326143639904,40271.682563792805,37913.57780355474,33327.82453331146,33406.577349473424,29214.04352867764,35811.77186056683,35216.4332481343,39972.16746778954,276698.9504365054,350319.64417520055,
51268.195598412516,44273.43609272313,44634.153687731065,91801.34446058367,62866.82273277546,42380.48639993259,41681.31508519674,61673.52832959981,86333.21299263631,32305.22109929908,48613.84281450955,50586.07049677122,40457.023839111105,38088.0664371215,33481.20827864675,33560.323536764285,29348.49453097268,35976.58740949581,35378.50888627114,40156.13029288336,277972.39453141997,351931.91079747624,
51794.62049931382,44728.038384370666,45092.45984923376,92743.96615998607,63512.343031291806,42815.651770838,42109.30132319573,62306.79580976346,87219.68759084801,32636.933043074227,49113.01266215781,51105.49129630243,40872.43898131919,38479.15698293944,33824.995329164456,33904.92294748753,29649.846629378666,36345.99716228216,35741.7775329849,40568.455842149735,280826.63171563315,355545.56872132386,
52131.12902368549,45018.635478232245,45385.42458143708,93346.52169366907,63924.981344437285,43093.82413040972,42382.88453925151,62711.601708795926,87786.35200665818,32848.97448815996,49432.09883865771,51437.522563210456,41137.98632960523,38729.15523006563,34044.75558911744,34125.20249544069,29842.481038916056,36582.136316387136,35973.99108528237,40832.028218583306,282651.15624215506,357855.54055862845,
52541.155191743455,45372.71986009843,45742.39386400058,94080.7186563745,64427.769517928165,43432.7693231587,42716.23798975853,63204.84630608351,88476.81665216248,33107.341022441135,49820.89636607494,51842.09331903287,41461.54830135315,39033.771059580686,34312.52728211749,34393.60692625688,30077.200646468962,36869.865231031734,36256.93676458558,41153.183742701985,284874.28803810116,360670.176242941,
51923.82805508377,44839.617549510134,45204.94810505274,92975.32650328852,63670.781775029754,42922.460270652766,42214.3477516993,62462.22717921511,87437.26699465464,32718.349574475953,49235.530643009886,51232.97974110926,40974.39991641673,38575.14760462803,33909.37561669778,33989.502623530745,29723.811534903678,36436.66637483913,35830.939451141465,40669.65845682658,281527.18560191104,356432.5174711448,
52200.873937341996,45078.86476739527,45446.14458842672,93471.40763451837,64010.50495361013,43151.478263350866,42439.58752416788,62795.5019681679,87903.79913768315,32892.922296931574,49498.23278837124,51506.339518397544,41193.02379682097,38780.9699833253,34090.3032030573,34170.85773725358,29882.406536451497,36631.078627565505,36022.11977439982,40886.65635221208,283029.3080461964,358334.30639863975,
52562.16419438596,45390.86250633374,45760.68432735367,94118.33758689948,64453.53147872086,43450.136264600165,42733.31842039485,63230.119271213756,88512.1948174895,33120.57925849606,49840.81765139093,51862.82279617432,41478.127034246376,39049.37902625642,34326.247421572174,34407.35948605809,30089.227256572118,36884.607942592615,36271.43439177928,41169.639173551244,284988.1973088116,360814.39310795104,
53248.58009921736,45983.62748159499,46358.278852230935,95347.44078015878,65295.23824265717,44017.557052085525,43291.37819360937,64055.84934145282,89668.08668810524,33553.10506348734,50491.695149874344,52540.10591383843,42019.79510547784,39559.3297721634,34774.51819855555,34856.689515680504,30482.1662549858,37366.28867098946,36745.10760975201,41707.278663059056,288709.8939763718,365526.31359138957,
53421.897292914226,46133.29820063128,46509.16901268806,95657.78428286631,65507.76573978289,44160.82846791377,43432.28599182305,64264.34278910988,89959.94463286153,33662.31605087111,50656.039042088334,52711.117116325986,42156.56406633704,39688.09023878739,34887.70472663017,34970.14350069126,30581.381736474155,37487.911074427364,36864.708149731574,41843.030423596996,289649.60708277323,366716.05413988826,
54365.62040131157,46948.264755259734,47330.77550316838,97347.62433161732,66664.99143637592,44940.95041084352,44199.53788698258,65399.60283057785,91549.12964654015,34256.976801409364,51550.901954983,53642.28395638343,42901.27972968942,40389.19914327159,35504.012548288745,35587.90764232445,31121.616323673275,38150.152772293346,37515.94067287598,42582.20736670717,294766.40452715155,373194.26685881405,
54694.321342232404,47232.11949076611,47616.942943686154,97936.19952818472,67068.05582246883,45212.66868752053,44466.77349626052,65795.01652819733,92102.64646163705,34464.098515915815,51862.5847768259,53966.611520006336,43160.66591731613,40633.396995948206,35718.67398772311,35803.07632137356,31309.7812796336,38380.813087028284,37742.76646659776,42839.664405265765,296548.59690911486,375450.6433290399,
54472.98826711658,47040.98392139473,47424.250098237084,97539.87830735641,66796.64960198861,45029.70528749614,44286.8285316485,65528.76195225405,91729.93204691555,34324.63166234811,51652.71097109232,53748.22328904971,42986.006415614815,40468.96466570242,35574.130207697126,35658.19098800904,31183.079091878804,38225.496352538736,37590.031733623204,42666.303909567905,295348.54521701176,373931.29646810616,
43175.98070364722,61935.49405834002,110235.0444763132,41199.32099787811,49714.851978374194,64776.43607412001,71812.79583863894,44023.007123613184,68057.61451790555,42134.22467389629,54274.13335982367,35018.62961499831,33699.38191782555,39274.96036487881,39452.44088871136,52501.548324779884,46140.52951234985,33175.4874487707,37965.107666948315,29581.497080379886,248837.62541862723,416590.7897181796,
42808.51584186277,61408.36954622032,109296.8491018913,40848.679216281715,49291.73567821973,64225.13269337584,71201.60696308501,43648.33333591048,67478.38547655828,41775.62605508414,53812.21363991204,34720.590851740555,33412.57109113809,38940.6965532209,39116.66656460887,52054.714833467784,45747.83378144582,32893.13541619801,37641.99183230815,29329.733007882503,246719.80244990654,413045.2425303764,
42302.99444739237,60683.20437768622,108006.17376585971,40366.30133249871,48709.654602389666,63466.70465632036,70360.79445340874,43132.894622365995,66681.54010941842,41282.30195068741,53176.75070119962,34310.57893801183,33018.00544926372,38480.84984197419,38654.741841457464,51440.00601878749,45207.60228141841,32504.703737194563,37197.481392562804,28983.381184232254,243806.31348339646,408167.6334173986,
43160.30301051558,61913.00457103762,110195.01686903047,41184.361052526314,49696.7999461864,64752.9150082315,71786.7197899254,44007.021865486604,68032.90201854144,42118.92525431135,54254.42580034421,35005.91394948135,33687.145286258106,39260.69917691451,39438.115255535995,52482.48441122987,46123.775357589795,33163.44104928567,37951.322101501704,29570.755699963214,248747.26962664895,416439.5208307976,
43303.083601190534,62117.821839372366,110559.55809095292,41320.60493840027,49861.20422409989,64967.127115374205,72024.20075134787,44152.60352589036,68257.96480211763,42258.26081516085,54433.90737072651,35121.718629295705,33798.587286583104,39390.57930814124,39568.58230508197,52656.104140509764,46276.35954793042,33273.15055945007,38076.87062198423,29668.580081884647,249570.16195151096,417817.1636325668,
43498.89656749625,62398.713497500925,111059.49927811227,41507.45329998699,50086.672470024714,65260.90309654873,72349.88823644264,44352.25795110749,68566.62167941971,42449.34917915233,54680.05300247962,35280.53613915009,33951.421705824025,39568.70025328835,39747.50816507447,52894.21069293951,46485.61742241263,33423.60899722293,38249.051084992294,29802.738949770748,250698.6976041494,419706.4983260917,
43953.852463560055,63051.34298589345,112221.07297302355,41941.58064802489,50610.530056138334,65943.46828760256,73106.59727575474,44816.13917226189,69283.76145232921,42893.327836476645,55251.95285451284,35649.536026489586,34306.52035667935,39982.55014145462,40163.22820904123,53447.43238179438,46971.81149622497,33773.18724359115,38649.098734085215,30114.4464383276,253320.76068185404,424096.2176315793,
44169.549682360404,63360.75839686245,112771.78177269339,42147.402931870645,50858.89396426608,66267.07638815476,73465.3574031272,45036.06793925313,69623.76156189147,43103.820682970356,55523.09387847397,35824.48100494879,34474.87467860796,40178.758764423605,40360.32348367991,53709.717980680856,47202.31891557233,33938.924309858674,38838.763635768024,30262.228759521044,254563.89593578342,426177.4089156133,
44085.724020001515,63240.511358385185,112557.76172108614,42067.41493124853,50762.373159683426,66141.31369392827,73325.93369858332,44950.59778499083,69491.62849803155,43022.01757777837,55417.72128232916,35756.492744472984,34409.44772213102,40102.5068874992,40283.72703039097,53607.78683768264,47112.737616319166,33874.514488375746,38765.05482256116,30204.796628370383,254080.78059177534,425368.6027620153,
44019.95036250968,63146.15973263423,112389.83126668025,42004.652488240914,50686.63828133226,66042.63421866344,73216.5351357703,44883.533779839825,69387.9505235175,42957.83091618505,55335.04086140768,35703.14587631637,34358.11057662034,40042.6759873333,40223.62575899097,53527.80674687688,47042.44780853303,33823.97543603649,38707.21933283676,30159.73260839095,253701.70499282816,424733.9744462105,
43836.24105351015,62882.63064468833,111920.7926132846,41829.353660781264,50475.10675488822,65767.01721780575,72910.97915566663,44696.220461486475,69098.3724495171,42778.55417078344,55104.110066702204,35554.14524810045,34214.72321019714,39875.56511429629,40055.759724777236,53304.41811720446,46846.124652568906,33682.81718611118,38545.68174684746,30033.8664138253,252642.92676767305,422961.42394782125,
43818.597391888165,62857.32099608865,111875.74558037586,41812.51775185933,50454.79101424728,65740.54663160148,72881.63319410986,44678.230666498326,69070.5610251607,42761.3362178676,55081.931197149715,35539.83504966782,34200.95211613655,39859.51558630407,40039.637670202974,53282.96360619681,46827.26954200725,33669.26017906348,38530.167484005,30021.77807405277,252541.2404413835,422791.18607924634,
44280.38288377642,63519.74746846886,113054.75630363473,42253.16202681056,50986.512517750874,66433.35818811416,73649.70161339686,45149.07546649288,69798.46618179417,43211.9796855844,55662.416155728955,35914.37419940967,34561.38135020693,40279.57800516315,40461.598318810706,53844.49001330875,47320.7621452927,34024.08613878671,38936.22047070858,30338.164776970214,255202.6647653141,427246.8019010747,
43917.55996067505,62999.28176898153,112128.41252606935,41906.94966913784,50568.74116380865,65889.01905553445,73046.23347954954,44779.13468302962,69226.55415486927,42857.91100411721,55206.33155976883,35620.10036120488,34278.193613533185,39949.5367254506,40130.06560795053,53403.301071677226,46933.02707782492,33745.30087125348,38617.186343050256,30089.581072199573,253111.5948426252,423746.0432477826,
44115.48429205046,63283.20215828418,112633.74435910565,42095.812734405445,50796.640534636754,66185.96269387014,73375.4327095131,44980.94189407787,69538.53914348876,43051.05978987017,55455.1312715798,35780.630330397835,34432.675979078784,40129.57827038667,40310.92074677467,53643.97502230919,47144.54128790673,33897.38163616814,38791.22335224184,30225.186516136215,254252.29899871792,425655.74980611366,
44489.24410519226,63819.35671247904,113588.01173077103,42452.46127525573,51227.00513743174,66746.71031901927,73997.09171334836,45362.034127498104,70127.69081695474,43415.8014745833,55924.96402609757,36083.77472336996,34724.40009242443,40469.56827427068,40652.44713932531,54098.463109706994,47543.96419406304,34184.57057287927,39119.8744058196,30481.263497852196,256406.40187868464,429262.0349022275,
44423.642654457006,63725.25211552455,113420.52094719978,42389.86315512688,51151.46854602794,66648.28920360583,73887.97957480297,45295.14570745595,70024.2842892235,43351.78286471813,55842.500076749406,36030.56752649648,34673.19735639709,40409.89402169978,40592.503223398744,54018.692420545514,47473.8584170923,34134.16384047805,39062.19033936222,30436.317463233707,256028.3187649038,428629.0681525886,
44331.68175811547,63593.33516873752,113185.73036843163,42302.11236346258,51045.58045095957,66510.32130974204,73735.02487715658,45201.38072218498,69879.32778489088,43262.0408135934,55726.90112866326,35955.98104309611,34601.420750126345,40326.24194246334,40508.47312685294,53906.86891672277,47375.58330249206,34063.503081587674,38981.328126764914,30373.311575647545,255498.31734503878,427741.7678109226,
44129.92670505273,63303.91964912311,112670.61810264786,42109.59395256349,50813.27020726762,66207.63048293597,73399.45416865418,44995.66763834862,69561.30449035054,43065.153734335436,55473.28602884409,35792.34410049478,34443.94845937098,40142.71578779781,40324.11763161611,53661.536847930925,47159.975345743995,33908.478873184606,38803.922722485804,30235.081559424118,254335.53545793038,425795.09988317033,
44319.66957958816,63576.103823909194,113155.06139432531,42290.650120081766,51031.749064441174,66492.29957400369,73715.04552497741,45189.132888730834,69860.39317813943,43250.318466569806,55711.80128452055,35946.2383569113,34592.04509761633,40315.31508387513,40497.496890631555,53892.26223121941,47362.74634386798,34054.27318405042,38970.76568802765,30365.081577897785,255429.08714037115,427625.86626433645,
44504.99128987713,63841.94588468985,113628.21676087858,42467.48753073555,51245.13718545766,66770.33564230001,74023.28334444459,45378.09024046325,70152.51285475351,43431.16870901968,55944.7589395587,36096.546751219044,34736.69096300057,40483.89267511293,40666.836271032764,54117.61152427079,47560.79261180474,34196.67036816711,39133.721075941954,30492.052489559806,256497.15817373924,429413.9742906744,
44469.70544314914,63791.32870553727,113538.12646483777,42433.817121810585,51204.50740430562,66717.39668509172,73964.59387715805,45342.11215596921,70096.89233344945,43396.73424407839,55900.40305650016,36067.927551907735,34709.1499273182,40451.79496223884,40634.593511064,54074.704297683726,47523.08396857794,34169.5574885946,39102.693848573515,30467.876821631682,256293.79403081577,429073.5127999399,
44569.02827645534,63933.806274126095,113791.71322230306,42528.59281017046,51318.87237935467,66866.40960981298,74129.79337544602,45443.383504689424,70253.45334241359,43493.66060233521,56025.25628768758,36148.48506224515,34786.672615586016,40542.14381541727,40725.350643757934,54195.4798411131,47629.2265053942,34245.875000230124,39190.02949211426,30535.926650624082,256866.22475704306,430031.8460419357,
44778.27365880709,64233.96659299262,114325.94947250733,42728.258632100595,51559.80733997958,67180.33809303022,74477.82243415214,45656.73386310007,70583.2835243727,43697.85728318186,56288.28706548591,36318.19716660982,34949.99120012062,40732.48353589302,40916.55049478462,54449.92007325702,47852.839092355265,34406.654615256615,39374.021224098826,30679.28857469031,258072.17591844476,432050.78568518587,
44986.676178570844,64532.917834266475,114858.03376244663,42927.12017892791,51799.77178903494,67493.00203902884,74824.44959490563,45869.224823643875,70911.78511538448,43901.23143814554,56550.25832742012,36487.22565262225,35112.6519200788,40922.05654779154,41106.98017253699,54703.33539316563,48075.55094410472,34566.7865929451,39557.27181787691,30822.073021724646,259273.26938069222,434061.59282546956,
45070.753527376604,64653.52591432708,115072.6964089924,43007.348343422316,51896.58239721319,67619.14233558817,74964.29191894883,45954.95160193794,71044.31490860414,43983.28015705902,56655.94730465368,36555.41804776549,35178.27532091112,40998.53737088149,41183.80660658157,54805.572584293805,48165.40121109738,34631.38980483684,39631.201941703664,30879.67759277759,259757.83527791925,434872.8274185368,
45272.83582313254,64943.41086017221,115588.6441766513,43200.17901536426,52129.26944351131,67922.32412090983,75300.40691648259,46160.998348314875,71362.85403061853,44180.48658325325,56909.97376313295,36719.32040624111,35336.003028597785,41182.36120132866,41368.46112277401,55051.30257683377,48381.35887967356,34786.66545943021,39808.89509402875,31018.131815344805,260922.5031741786,436822.6528030454,
81796.48730725484,83433.84215903858,70667.54762327438,61286.144872556884,50197.68527554455,56526.452740148816,46394.93138429491,61130.707250005114,76725.17358348414,41079.69590257517,42227.513176841254,37939.8799323845,34254.89771537877,54982.95778579673,34413.4376913914,44923.20430596457,38939.795381409,41795.72218579061,47085.41123484423,34863.98346747291,317403.3159445868,376366.52447650675,
80215.87910594641,81821.59425543513,69301.9913626476,60101.87172830479,49227.681848194596,55434.15430859958,45498.411112346104,59949.43773083627,75242.56176719272,40285.885478822325,41411.52271263638,37206.74227144163,33592.96742905086,53920.48533900357,33748.44383113055,44055.123200130045,38187.3356858486,40988.07550753761,46175.54835919024,34190.283410012365,311269.9195015344,369093.74254088505,
80863.88813234659,82482.57475235079,69861.83458135983,60587.393495535536,49625.35849952511,55881.96879075951,45865.96154520648,60433.72808843352,75850.3947765426,40611.32749501368,41746.05797939225,37507.31000321199,33864.34195439691,54356.07192855405,34021.074343608605,44411.01430063336,38495.82495872586,41319.19003498143,46548.56891907481,34466.48324116557,313784.45552273095,372075.3975376274,
80823.47453934705,82441.35218338232,69826.9195183548,60557.113548352885,49600.5570821412,55854.040488090875,45843.038973150746,60403.524939081944,75812.4867924702,40591.03104750835,41725.19442415789,37488.564860033905,33847.41746851636,54328.90622803297,34004.07152710194,44388.81887201751,38476.58578240136,41298.53981684684,46525.305198241505,34449.257821290215,313627.6345044994,371889.44427680195,
81613.7684937801,83247.46578586167,70509.68888290584,61149.242518407,50085.55256918183,56400.182692196526,46291.293354192996,60994.15211587527,76553.78318345196,40987.931163766436,42133.18441826414,37855.12898435688,34178.37836262538,54860.13563121918,34336.56418851178,44822.85385255896,38852.81080000132,41702.357971537494,46980.23079548766,34786.10352541317,316694.2933546009,375525.7885592584,
82215.10831572031,83860.84288113032,71029.21254344037,61599.79731187422,50454.588797009295,56815.745855660854,46632.373034947035,61443.564185060015,77117.84043994165,41289.93504966218,42443.626664510666,38134.050016225556,34430.208664522936,55264.35154724574,34589.56002213428,45153.11389877413,39139.08286854487,42009.62583797601,47326.38664814163,35042.41161761406,319027.7340655251,378292.70662950276,
82054.9152288946,83697.44314159165,70890.81475931975,61479.77239332358,50356.279903552924,56705.042483794314,46541.511587026915,61323.84368095777,76967.57919036735,41209.483143851416,42360.92683341204,38059.747235259725,34363.1226809487,55156.67100960323,34522.16354835467,45065.13473237249,39062.82181837193,41927.77164137829,47234.172940457174,34974.13277930996,318406.1203676302,377555.6173324125,
83163.1827097109,84827.89528090034,71848.29530106627,62310.14352077452,51036.41256003441,57470.92414253212,47170.12041144715,62152.10877099757,78007.13501534003,41766.07539603006,42933.07095830387,38573.797856983765,34827.2451689235,55901.63972548707,34988.43410778839,45673.80300292245,39590.42037854908,42494.06539384406,47872.137134401375,35446.50782132831,322706.6445703786,382655.03900290973,
83133.33120167596,84797.4462226145,71822.50528324116,62287.77723211935,51018.092988440716,57450.29489653748,47153.188649306845,62129.79920907469,77979.1342758082,41751.08342128056,42917.66008932415,38559.951753466004,34814.74389425941,55881.57377571147,34975.87497419265,45657.40834542013,39576.20935735523,42478.81210635301,47854.95338265266,35433.78426171261,322590.8086959034,382517.6845919888,
83208.09419967319,84873.70578313578,71887.0962931409,62343.79352422677,51063.974291749284,57501.9607713461,47195.59418866865,62185.67342927847,78049.26203052964,41788.630769872114,42956.25655705764,38594.62927154504,34846.053293154124,55931.82887709962,35007.329280580336,45698.468708085085,39611.800810484216,42517.01391179646,47897.99002911188,35465.65037249512,322880.91924044467,382861.68823617906,
83651.67577184644,85326.16671508682,72270.32573132706,62676.147704582814,51336.1958612446,57808.50318656824,47447.19346000424,62517.18467288678,78465.34191664486,42011.405569777824,43185.2559591174,38800.37687932745,35031.81727744535,56230.000933874435,35193.953025652576,45942.08681748198,39822.97095023004,42743.6717154213,48153.333766105396,35654.717423023,324602.19440194196,384902.7203163655,
83740.70965474329,85416.98282684133,72347.24598018889,62742.856479316455,51390.835063729275,57870.031129142786,47497.69343896251,62583.72425679647,78548.85577335136,42056.12001846422,43231.21978454538,38841.67369949934,35069.10306626386,56289.84881226113,35231.41138214635,45990.98485018728,39865.35615888811,42789.165544767544,48204.58531892924,35692.66618981663,324947.6817277819,385312.3879459871,
83783.0828703816,85460.20424504302,72383.85404653315,62774.60467679797,51416.83908190593,57899.31365275814,47521.727508111304,62615.39193258181,78588.60188509974,42077.40062439412,43253.09499680223,38861.327779602165,35086.8482068603,56318.33175576379,35249.238651557986,46014.25651729529,39885.5282274075,42810.81707538016,48228.977078885604,35710.72685645538,325112.1068711296,385507.3579309545,
83176.44949034869,84841.42762829238,71859.75705062778,62320.083676726514,51044.55425047857,57480.09231189273,47177.64532355087,62162.02371612561,78019.57926668672,41772.73821655142,42939.919946232796,38579.95142275482,34832.80105804198,55910.55755146925,34994.01571090942,45681.089211862374,39596.73612315392,42500.84434849224,47879.77403719093,35452.16249961645,322758.12502271787,382716.08284823864,
83262.81904441904,84929.52607822439,71934.37546978483,62384.796198958065,51097.55838103893,57539.779037778724,47226.63409637842,62226.57211054939,78100.59398072309,41816.11459044293,42984.508309408884,38620.01244027669,34868.97107386783,55968.61448889726,35030.35313034247,45728.52397649649,39637.85295926021,42544.97678016593,47929.49189312155,35488.975653876856,323093.2736795986,383113.49122060486,
83605.16937973694,85278.72938487389,72230.14683382942,62641.30271822519,51307.65535405088,57776.364381318344,47420.815054990984,62482.42806248833,78421.71888190573,41988.049206830256,43161.246990636464,38778.80569710668,35012.34123688094,56198.73970153666,35174.38684524803,45916.54518087819,39800.83125386546,42719.90824698321,48126.562780338005,35634.89507931346,324421.73086916545,384688.7325310655,
83652.61738470795,85327.12717661087,72271.13923168537,62676.85320947849,51336.77371962984,57809.15389953487,47447.72754240237,62517.88838843833,78466.22515029738,42011.878465024085,43185.742067639,38800.81363009859,35032.211607976154,56230.63387866118,35194.34918124074,45942.603957867184,39823.419211681874,42744.1528533144,48153.87579706867,35655.11876513826,324605.84823909827,384907.052917578,
83446.52000924898,85116.90426289524,72093.08273348186,62522.43443153286,51210.293823854576,57666.72781331446,47330.829202294146,62363.86125672483,78272.90563954882,41908.37258367285,43079.34410454293,38705.21894215166,34945.90173394409,56092.09683791936,35107.63984417502,45829.413834312276,39725.30510075592,42638.842846351065,48035.2376990602,35567.274216707956,323806.10741242405,383958.7462670266,
83440.06756023149,85110.3226524791,72087.50818177137,62517.59992410733,51206.33402049749,57662.26877031087,47327.16937606833,62359.039010869055,78266.8532369677,41905.13204545181,43076.01302169476,38702.22608574605,34943.19956434752,56087.75955225315,35104.925168282076,45825.870104073605,39722.23336683773,42635.54582498216,48031.523404895954,35564.52399987987,323781.0693113816,383929.0569014924,
83788.52246019125,85465.75272142055,72388.55354506396,62778.680297892424,51420.177303708384,57903.072747144986,47524.81284104289,62619.45721683987,78593.70422489583,42080.13248614725,43255.903190135774,38863.85083885635,35089.12620923763,56321.98820540757,35251.52719708291,46017.243978155835,39888.11778254758,42813.59655396137,48232.10832976896,35713.04536395414,325133.21467049606,385532.3868726443,
84228.56211755199,85914.60083855351,72768.72296879311,63108.380693086394,51690.22523554656,58207.16747925931,47774.40313986503,62948.32140597633,79006.46179195121,42301.12847148279,43483.074075356475,39067.95559097169,35273.40690330925,56617.77941480092,35436.660786908615,46258.916843105246,40097.60176873598,43038.44453796702,48485.41319540018,35900.60274990433,326840.74577594275,387557.1216983658,
84947.15183267013,86647.57486765903,73389.54391827909,63646.785150715885,52131.21654885623,58703.75760077154,48181.9869081158,63485.360329698626,79680.4995464167,42662.01740385084,43854.0466887636,39401.26094930352,35574.33935164573,57100.80979021589,35738.986023614714,46653.571352695115,40439.69147687683,43405.62382753513,48899.06289307451,36206.88607297258,329629.1632971674,390863.53646637005,
84603.66007199959,86297.20728726326,73092.78642716326,63389.42341673446,51920.41909453385,58466.383461424455,47987.15853354858,63228.65133209259,79358.30398729754,42489.50954272005,43676.718745628736,39241.938262148855,35430.4911802243,56869.91732039901,35594.472087961956,46464.92326950719,40276.16979867238,43230.10912421827,48701.33495463382,36060.48013966828,328296.27691749996,389283.04316640383,
