2004-05-03,1000000.0000000001,[CMG.TO, PSI.TO, ACD.TO, GDL.TO, BR.TO, CGY.TO, WJX.TO, ENGH.TO, PEY.TO, CTC.TO, MRD.TO, MEQ.TO, VET.TO, MFC.TO, CCA.TO, SU.TO, POW.TO, RET.TO, CGO.TO, CIGI.TO, BLX.TO, SXI.TO, IPL.TO, FTS.TO, ENB.TO, AQN.TO, T.TO, SCI, L, NVO, PNR, WAT, OXY, MON, KYO, BAM, RENX, BP, COP, DVA, INGR, SYK, PHI, KMB, CW, BAP, ITT, ADM, IEX, AON, AVY, SJM, VZ, SRE, SON, UN, NSC, UL, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
2016-02-29,4094195.499811241,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-03-07,4050844.0815987997,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-03-14,4053641.875972168,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-03-21,4066497.8904865943,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-03-28,4126046.3356249277,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-04-04,4076993.1113025364,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-04-11,4076649.040224956,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-04-18,4056955.187706947,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-04-25,4072798.454268547,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-05-02,4093822.0112266527,[TPK.TO, CIGI.TO, RCH.TO, ENGH.TO, WPK.TO, LB.TO, NWC.TO, SLF.TO, BOS.TO, SJ.TO, AQN.TO, SU.TO, BCE.TO, ELF.TO, CGO.TO, VNR.TO, OTEX.TO, NPI.TO, FCR.TO, KEY.TO, CCA.TO, CAE.TO, FTS.TO, BLX.TO, MEQ.TO, PEY.TO, ARX.TO, CHE, RLI, EW, PRA, HRL, INGR, VLY, NOC, PSA, CUK, VGR, LMT, CLX, DHR, UVV, AVY, ATO, STE, SCG, EE, KMB, FDS, ECL, UN, SMG, PHG, CW, OXY, ITW, FDX, CNI, COP, NSC, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.008955647250247653, 0.011028630492804859, 0.007595450644240128, 0.031457722653183424, 0.01348254151318537, 0.015713491441099764, 0.025338463873292808, 0.002409604515918038, 0.014356118189799767, 0.016791617541390566, 0.003630511351218547, 0.01856966446295393, 0.03607065574976383, 0.0381178086682617, 0.020304778077818133, 0.03425318970666675, 0.010038801060800481, 0.03031197700962532, 0.03393420095636769, 0.006580165534988441, 0.010467719261547258, 0.007413343781923055, 0.037019884361001225, 0.004034289309713146, 0.0052174897427414504, 0.0035532479517743727, 0.003060801421028922, 0.0033057272216329052, 0.0058623554175488155, 0.027860624673089213, 0.007174551261466085, 0.012523875797841212, 0.0041572755029317615, 0.004639428933581065, 0.004215322951227433, 0.0029409174516094212, 0.0026365369474946284, 0.022627062539192146, 0.01717824648849999, 0.00784245382857916, 0.007045399800545874, 0.008019588833859424, 0.003093066484907947, 0.025079115470221975, 0.007154649002295554, 0.015353284951513842, 0.004466277809866126, 0.005405898159607056, 0.012866678251545152, 0.013174926322250676, 0.016283671809224087, 0.006222198916071113, 0.0033148308310572035, 0.003077636695014964, 0.0028305396266862307, 0.002328314235635514, 0.004807247803525979, 0.006705170299863614, 0.0030472401509471017, 0.002917031188136021, 0.021968790043268443, 6.381328808357776E-4, 0.07648538653217372, 1.127166323007429E-4, 0.08846574230632617, 0.08646426942426917]
2016-05-02,4093822.011226652,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-05-09,4083059.3910329696,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-05-16,4087304.4069567714,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
