RBC0011,RBO,ETP CAD,11354924.5
RBC0034,RMBO,ETP CAD,250648
RBC0035,RBDI,ETP CAD,1124696.5
RBC0036,RBNK,ETP CAD,71444587
RBC0032,RPF,ETP CAD,48257319.5
RBC0037,RPSB,ETP CAD,4941836
RBC0012,RCD,ETP CAD,6296167.5
RBC0020,RCE,ETP CAD,973871
RBC0018,RIDH,ETP CAD,18161030.5
RBC0013,RID,ETP CAD,33171979.5
RBC0022,RIEH,ETP CAD,3231023
RBC0021,RIE,ETP CAD,2968040
RBC0015,RXD,ETP CAD,7081521.5
RBC0026,RXE,ETP CAD,9320202
RBC0016,RPDH,ETP CAD,13230716
RBC0017,RPD,ETP CAD,10403926
RBC0029,RIG,ETP CAD,3892103
RBC0033,RGRE,ETP CAD,1199747.5
RBC0019,RUDH,ETP CAD,7000481.5
RBC0014,RUD,ETP CAD,21158683.5
RBC0024,RUEH,ETP CAD,2575903
RBC0023,RUE,ETP CAD,6417903
RBC0038,RUSB,ETP CAD,1179650
RBC0027,RLD,ETP CAD,725749.5
RBC0028,RLE,ETP CAD,222486.5
RBC0007,RQF,ETP CAD,3376364.5
RBC0008,RQG,ETP CAD,5220462.5
RBC0009,RQH,ETP CAD,2357556
RBC0010,RQI,ETP CAD,2886219.5
RBC0031,RQJ,ETP CAD,819845
RBC0030,RQK,ETP CAD,1465973.5
RBC0039,RUBH,ETP CAD,112133
RBC0040,RUBY,ETP CAD,369102
REA0007,RAI,Closed-End Funds CAD,1754111.5
REA0008,REAL,Technology CAD,112317295.5
CAR0031,RECP,Consumer Products & Services CAD,96699697.5
RED0024,R,Mining CAD,5364991.5
RED0023,RDK,Mining CAD,282736
RED0019,RDL,Technology CAD,1699666.5
ING0002,ISL,Closed-End Funds CAD,13837037
MAC0014,MQI,Closed-End Funds CAD,3953235.5
REI0002,IDR,Closed-End Funds CAD,4231869.5
REI0001,RET,Consumer Products & Services CAD,9596271.5
ABI0001,RFP,Industrial Products & Services CAD,18054816.5
RES0014,QSR,Consumer Products & Services CAD,4577551789
RES0015,QSP,Consumer Products & Services CAD,1657628.5
RES0010,RVX,Life Sciences CAD,10803874.5
RIC0010,RPI,Industrial Products & Services CAD,13121391
RIC0004,RCH,Industrial Products & Services CAD,219497202
RID0006,RIB,Closed-End Funds CAD,5795360
RIO0005,REI,Real Estate CAD,1909310915
RIT0001,RBA,Industrial Products & Services CAD,766187515.5
ROC0012,RME,Industrial Products & Services CAD,58643633.5
ROG0003,RCI,Comm & Media CAD,6072039105
ROG0004,RSI,Consumer Products & Services CAD,136295929.5
ROO0001,ROOT,Consumer Products & Services CAD,118929651
ROX0004,ROXG,Mining CAD,52190373
ROY0003,RY,Financial Services CAD,25458063369
ROY0023,MNT,Closed-End Funds CAD,29664996.5
ROY0024,MNS,Closed-End Funds CAD,5477768.5
ROY0022,RNX,Mining CAD,36705495
RAT0002,RTG,Mining CAD,126560.5
RUB0001,RMX,Mining CAD,3316502.5
RUS0001,RUS,Industrial Products & Services CAD,652892352.5
SSP0001,SBN,Closed-End Funds CAD,770100.5
SAB0004,SBB,Mining CAD,55912369.5
SAN0020,SSL,Mining CAD,224076240.5
SAP0001,SAP,Consumer Products & Services CAD,1793203402
SAV0002,SIS,Industrial Products & Services CAD,177575298.5
GOL0061,SCY,Mining CAD,2968823.5
SCO0014,SCAD,ETP CAD,41787
SCO0015,SFIX,ETP CAD,20100
SCO0016,SINT,ETP CAD,47049
SCO0017,SUSA,ETP CAD,37864
SEA0011,SEA,Mining CAD,107867232.5
SEC0002,SCU,Consumer Products & Services CAD,19943517.5
SEC0004,SES,Industrial Products & Services CAD,381745449.5
SEM0001,SMF,Mining CAD,365273135
SEN0020,FRL,Closed-End Funds CAD,5183836.5
SEN0017,PME,Closed-End Funds CAD,5286706
SEN0003,SEC,Financial Services CAD,14981566
SER0009,SBI,Mining CAD,107896.5
SEV0008,VII,Oil & Gas CAD,1730407031
SHA0004,SJR,Comm & Media CAD,3227858081
SHA0005,SCL,Industrial Products & Services CAD,247970108.5
SHE0006,S,Mining CAD,250664300
SHO0004,SHOP,Technology CAD,6282851518
LEI0007,SIA,Real Estate CAD,422485194
SIE0005,SMT,Mining CAD,4725477
SIE0002,SW,Technology CAD,317247889
SIL0014,SBR,Mining CAD,1961364
MET0019,SVB,Mining CAD,10151730.5
SIL0015,SBT,ETP CAD,613465.5
SIL0011,SVM,Mining CAD,128896244
SIR0003,SRV,Consumer Products & Services CAD,13491440.5
SKY0008,SKG,Closed-End Funds CAD,2845739
FAM0001,SOT,Real Estate CAD,191488106
SLA0004,SRT,Real Estate CAD,52677060.5
SLE0003,ZZZ,Consumer Products & Services CAD,430680024
CAL0019,SRU,Real Estate CAD,679684916
SNC0001,SNC,Industrial Products & Services CAD,2120120654
SOL0013,SOLG,Mining CAD,2473999
SOL0007,SLR,Mining CAD,700358
SOL0012,SUM,Technology CAD,47574559.5
BRA0019,BSE,Closed-End Funds CAD,656629.5
BRA0016,BSD,Closed-End Funds CAD,749003.5
SOU0023,SHLE,Industrial Products & Services CAD,60876344
SOU0021,SGQ,Mining CAD,128935
SPE0014,SEV,Technology CAD,9484889
SPE0004,EDT,Life Sciences CAD,2644221
SPH0002,SHC,ETP CAD,3141483.5
SPH0005,SHZ,ETP CAD,5904940.5
SPH0003,SHE,ETP CAD,2374502
SPI0007,TOY,Consumer Products & Services CAD,458223591.5
SPR0003,SII,Financial Services CAD,138830092
CEN0006,CEF,Closed-End Funds CAD,29692111
SPR0004,PHYS,Closed-End Funds CAD,6670864
SPR0007,SPPP,Closed-End Funds CAD,224324.5
SPR0005,PSLV,Closed-End Funds CAD,5947753
GEN0005,SRHI,Financial Services CAD,4662454
SIL0006,SSRM,Mining CAD,349655826
RAT0001,SAU,Mining CAD,299347
STA0026,STN,Industrial Products & Services CAD,917185829.5
SHO0001,DIAM,Mining CAD,5638432.5
STA0034,SAM,Mining CAD,525126
STE0018,STLC,Industrial Products & Services CAD,202388918.5
STE0005,SJ,Industrial Products & Services CAD,539931302
STE0017,STEP,Industrial Products & Services CAD,158726740.5
STE0019,STGO,Mining CAD,131456
STI0005,RAY,Comm & Media CAD,36780213
STO0015,SRX,Oil & Gas CAD,22038936.5
STO0007,SWY,Mining CAD,12827040.5
STR0024,SDY,Industrial Products & Services CAD,11421933.5
COU0002,SCB,Financial Services CAD,4668130
STR0012,SQP,Industrial Products & Services CAD,1752315.5
CHU0002,SOX,Industrial Products & Services CAD,40804331.5
SUL0004,SMC,Mining CAD,1902206
SUM0005,SMU,Real Estate CAD,170513724
SUN0014,SLF,Financial Services CAD,6240398892
SUN0008,SU,Oil & Gas CAD,15336938432
STA0004,SOY,Clean Technology CAD,29762674.5
KIN0016,SWH,Financial Services CAD,9919
SUP0001,SPB,Utilities & Pipelines CAD,361154311
SUP0004,SXP,Consumer Products & Services CAD,17416700
SUR0006,SGY,Oil & Gas CAD,213506829
SYM0005,SSF,Closed-End Funds CAD,8384518.5
SYN0003,SXI,Clean Technology CAD,572340
TAG0001,TAO,Oil & Gas CAD,3989062
TAH0002,THO,Mining CAD,606570604
TAI0001,TBL,Industrial Products & Services CAD,3143164
BRA0017,TLO,Mining CAD,535544.5
TAM0002,TVE,Oil & Gas CAD,319713729.5
TAN0001,TNX,Mining CAD,2354772.5
TAS0002,TKO,Mining CAD,65801519
TAY0002,TOF,Closed-End Funds CAD,853717
TDC0002,TDB,ETP CAD,6758794
TDI0001,THE,ETP CAD,1095608
TDI0002,TPE,ETP CAD,6562958.5
TDS0001,THU,ETP CAD,5008320.5
TDS0002,TPU,ETP CAD,8484432.5
TDS0003,TTP,ETP CAD,2444825.5
TDB0001,XTD,Closed-End Funds CAD,6524804
TEC0023,HTA,ETP CAD,17463593
TEC0021,TLF,ETP CAD,9775854.5
TEC0009,TECK,Mining CAD,6937395072
TEC0013,TCS,Technology CAD,11460305
PHO0008,TEL,Comm & Media CAD,26257
TEL0021,T,Comm & Media CAD,4685764007
TEM0006,TPH,Real Estate CAD,13311560.5
SWI0002,TPK,Consumer Products & Services CAD,11436578.5
TER0010,TGO,Comm & Media CAD,47834362.5
TER0012,TGZ,Mining CAD,135329421
TER0008,TVK,Industrial Products & Services CAD,9349163
TRA0025,TFII,Industrial Products & Services CAD,873085740.5
EMP0007,EML,Financial Services CAD,7278578.5
GRE0039,TGOD,Life Sciences CAD,144312932
INT0124,ITX,Technology CAD,39697568
AMA0006,TSGI,Technology CAD,2851066436
THE0001,TH,Life Sciences CAD,199322694
THO0001,TRI,Comm & Media CAD,4732053177
TID0002,TWM,Industrial Products & Services CAD,53131050
TIM0007,TF,Financial Services CAD,94831236
TIT0005,TMD,Life Sciences CAD,20620931
TIT0006,TI,Mining CAD,8697906
TMA0001,TMR,Mining CAD,40132928.5
TSX0001,X,Financial Services CAD,771817097
DIG0004,TCT,Closed-End Funds CAD,2230532
FIR0044,TXT,Closed-End Funds CAD,1376112
TOP0004,TUT,Closed-End Funds CAD,2363722
VER0015,TOG,Oil & Gas CAD,590573058.5
GLE0009,TXG,Mining CAD,585001964.5
TOR0006,TIH,Industrial Products & Services CAD,653802832.5
TOR0001,TD,Financial Services CAD,26857177279
TOR0009,TS,Comm & Media CAD,5615478.5
TOS0001,TEI,Oil & Gas CAD,970982.5
TOT0001,TOT,Industrial Products & Services CAD,34948271.5
PET0007,TXP,Oil & Gas CAD,2854769
TOU0002,TOU,Oil & Gas CAD,2040393026
TRA0010,TA,Utilities & Pipelines CAD,432562424.5
TRA0035,RNW,Clean Technology CAD,333418905
TRA0012,TRZ,Consumer Products & Services CAD,72442562.5
TRA0021,TNP,Oil & Gas CAD,2447942
TRA0031,TRP,Utilities & Pipelines CAD,12140728206
GTC0001,TCL,Comm & Media CAD,532673958
TRA0017,TGL,Oil & Gas CAD,19001203.5
TRE0011,TML,Mining CAD,3735732.5
TRE0002,TSL,Industrial Products & Services CAD,4476185
TRE0012,TV,Mining CAD,311898260
TRE0013,TZZ,Financial Services CAD,7073516
TRE0014,TZS,Financial Services CAD,2392387
TRI0014,TCW,Industrial Products & Services CAD,1077734854
TRI0055,TCN,Financial Services CAD,289417173.5
STE0016,TRIL,Life Sciences CAD,5835799
ALI0005,TRL,Comm & Media CAD,19004070
NOV0021,TMQ,Mining CAD,2457777.5
SOU0020,TMI,Mining CAD,1433166
TRI0040,TDG,Industrial Products & Services CAD,129281454
TRI0057,TSU,Financial Services CAD,23289875.5
TRU0007,TNT,Real Estate CAD,71500190.5
TSO0001,TOS,Life Sciences CAD,33200959.5
TUC0002,TC,Technology CAD,21212234
IND0008,TRQ,Mining CAD,389581303.5
TVA0001,TVA,Comm & Media CAD,1759080.5
TRI0006,TWC,Consumer Products & Services CAD,6685441.5
USF0002,USF,Closed-End Funds CAD,3355184
USG0004,GOGO,ETP CAD,246389
U3O0001,UWE,Mining CAD,706550.5
UEX0001,UEX,Mining CAD,14249460.5
UNI0010,UNG,Utilities & Pipelines CAD,368606
UNI0001,UNS,Consumer Products & Services CAD,308816377.5
UNI0015,UNC,Closed-End Funds CAD,5932453
URA0002,U,Financial Services CAD,73185442
URB0005,URB,Financial Services CAD,7970176.5
URE0001,URE,Mining CAD,3980516
URT0001,UR,Technology CAD,28517751.5
USB0001,HUL,ETP CAD,2105781
USF0001,FTU,Closed-End Funds CAD,1743929
BIO0008,VRX,Life Sciences CAD,3646920138
GAZ0001,VNR,Utilities & Pipelines CAD,115227739.5
VAL0007,VLE,Oil & Gas CAD,352414930
VAN0044,VBAL,ETP CAD,72924774.5
VAN0011,VAB,ETP CAD,134434523.5
VAN0040,VCB,ETP CAD,2366780.5
VAN0041,VGV,ETP CAD,967914.5
VAN0042,VLB,ETP CAD,3934944.5
VAN0012,VSB,ETP CAD,116035139
VAN0017,VSC,ETP CAD,73902550
VAN0043,VSG,ETP CAD,3228573.5
VAN0045,VCNS,ETP CAD,19678210
VAN0022,VCN,ETP CAD,221160725
VAN0013,VCE,ETP CAD,69021629
VAN0018,VRE,ETP CAD,16657759
VAN0019,VDY,ETP CAD,123421156.5
VAN0023,VIU,ETP CAD,77296317
VAN0014,VI,ETP CAD,22002681
VAN0032,VDU,ETP CAD,38547967.5
VAN0033,VEF,ETP CAD,84743161
VAN0028,VA,ETP CAD,39311135.5
VAN0039,VAH,ETP CAD,17840857
VAN0029,VE,ETP CAD,53183018.5
VAN0038,VEH,ETP CAD,12230024.5
VAN0015,VEE,ETP CAD,280358483.5
VAN0027,VXC,ETP CAD,133189530.5
VAN0030,VBG,ETP CAD,22096481
VAN0034,VLQ,ETP CAD,1750947.5
VAN0035,VVO,ETP CAD,7537289
VAN0036,VMO,ETP CAD,9882038.5
VAN0037,VVL,ETP CAD,20619558.5
VAN0046,VGRO,ETP CAD,138946497.5
VAN0020,VFV,ETP CAD,528901946
VAN0021,VSP,ETP CAD,176535737.5
VAN0031,VBU,ETP CAD,24063144.5
VAN0025,VGG,ETP CAD,45239311.5
VAN0024,VGH,ETP CAD,23718259.5
VAN0026,VUN,ETP CAD,220190272
VAN0016,VUS,ETP CAD,136847378
VCO0001,VCM,Technology CAD,5713774
VEL0001,VLN,Industrial Products & Services CAD,5167808.5
VER0016,NPK,Mining CAD,3928872.5
VER0004,VET,Oil & Gas CAD,2680339614
PAC0028,VB,Financial Services CAD,24471567
VIE0001,VMD,Life Sciences CAD,3828143
HOT0001,VFF,Clean Technology CAD,309277386
VIS0005,VGZ,Mining CAD,1214582
WAJ0001,WJX,Industrial Products & Services CAD,58302329
WAL0003,WFC,Real Estate CAD,1721998
WAL0006,WM,Mining CAD,1583609
WAS0004,WCN,Industrial Products & Services CAD,3103881851
RIV0002,WDO,Mining CAD,75745887
WES0005,WFT,Industrial Products & Services CAD,2874608445
WES0054,W,Utilities & Pipelines CAD,79344141.5
WES0062,WRN,Mining CAD,6960662
WES0068,WRG,Industrial Products & Services CAD,28043291.5
WES0055,WEF,Industrial Products & Services CAD,195882921
WES0067,WRX,Mining CAD,989467
WES0064,WEQ,Industrial Products & Services CAD,4965794.5
WES0047,WJA,Industrial Products & Services CAD,999771073.5
WES0032,WPRT,Clean Technology CAD,36599519.5
WES0036,WTE,Industrial Products & Services CAD,348526270
CHA0006,WPM,Mining CAD,2183519564
WHI0006,WCP,Oil & Gas CAD,1791698382
UNI0005,WCM,Financial Services CAD,71726
WIN0008,WPK,Industrial Products & Services CAD,232479353.5
WIS0010,DGRC,ETP CAD,5092977.5
WIS0011,EMV,ETP CAD,150953.5
WIS0003,EHE,ETP CAD,8112587
WIS0006,IQD,ETP CAD,2661721.5
WIS0004,DQI,ETP CAD,1992595.5
WIS0005,HID,ETP CAD,283532.5
WIS0012,UMI,ETP CAD,1034593
WIS0007,DGR,ETP CAD,9502838.5
WIS0002,DQD,ETP CAD,6889331
WIS0008,CAGG,ETP CAD,2758687
WIS0009,CAGS,ETP CAD,5249292.5
WOR0009,WFS,Closed-End Funds CAD,1883080.5
WPT0001,WIR,Real Estate CAD,77925366
GEN0026,WSP,Industrial Products & Services CAD,1778127232
XTR0002,XTG,Mining CAD,597690
XTR0001,XDC,Industrial Products & Services CAD,5757226.5
YAM0001,YRI,Mining CAD,1014595666
YAN0002,YGR,Oil & Gas CAD,148791481.5
YPG0002,YPG,Comm & Media CAD,14199542
YEL0001,Y,Comm & Media CAD,34757005.5
YOR0001,YRB,Mining CAD,794240.5
ZAR0001,ZAR,Oil & Gas CAD,4468760
ZCL0001,ZCL,Industrial Products & Services CAD,56427040.5
ZYM0001,ZYME,Life Sciences CAD,21238864
,ONE,Technology CAD,421217.5
,LFC.P,CPC CAD,51835
,DXD,Life Sciences CAD,2488537.5
,FNR,Financial Services CAD,295335.5
,NTY,Mining CAD,6431031.5
,AIS,Mining CAD,25577206.5
,AAJ.P,CPC CAD,45965.5
,AME,Mining CAD,1037098
,ABCN,Life Sciences CAD,453276007
,ABI,Mining CAD,644996.5
,ABN,Mining CAD,4248496.5
,RZZ,Mining CAD,2120305
,ABRA,Mining CAD,1791135.5
,ACST,Life Sciences CAD,9117649.5
,AXE,Technology CAD,2975435.5
,AKR,Technology CAD,1529956
,AT,Technology CAD,7027177
,ADZ,Mining CAD,4049689.5
,AAD,Financial Services CAD,20902
,ADE,Mining CAD,526199
,AAX,Mining CAD,1312101.5
,APC,Life Sciences CAD,8381953.5
,AAL,Mining CAD,42979443.5
,AWI,Technology CAD,763504
,ADZN,Mining CAD,1014379
,ADYA,Comm & Media CAD,18511
,AQS,Life Sciences CAD,9040753.5
,AET,Mining CAD,59802.5
,AFF,Mining CAD,74012.5
,AFE,Oil & Gas CAD,3457189
,AGG,Mining CAD,1319953.5
,AHI,Life Sciences CAD,604009
,AGRL,Mining CAD,756082.5
,AGL,Mining CAD,8821
,AIMI.P,CPC CAD,8500
,AIMB.P,CPC CAD,194089.5
,IQ,Technology CAD,273443.5
,AKH,Clean Technology CAD,33118.5
,AA,Mining CAD,7712263
,AIIM,Mining CAD,1380340.5
,ALZ,Mining CAD,97359
,ALD,Mining CAD,128613.5
,AGM,Mining CAD,208450
,ALEF,Life Sciences CAD,14049895
,AZX,Mining CAD,7460073
,ALG,Mining CAD,1638042
,ANZ,Mining CAD,240161.5
,AUAU,Mining CAD,2498715
,ALM,Mining CAD,569902
,AHP,Real Estate CAD,2061.5
,DEX,Mining CAD,58531.5
,AII,Mining CAD,5205055.5
,AEX,Mining CAD,98367
,AORO,Mining CAD,255028
,AAP,Consumer Products & Services CAD,11306
,AFM,Mining CAD,693459
,NPA,Technology CAD,174970.5
,ION,Mining CAD,2027739
,AHS,Consumer Products & Services CAD,43093.5
,ATI,Mining CAD,3452950
,AVX,Mining CAD,1148210
,ALTA,Mining CAD,2714538
,ANE,Mining CAD,49408
,AMO,Mining CAD,16866
,ARH,Oil & Gas CAD,67507.5
,APN,Mining CAD,12360186
,ALI,Mining CAD,104731
,ATV,Mining CAD,465581.5
,ATU,Oil & Gas CAD,9108851
,ALT,Mining CAD,39204
,ALV,Oil & Gas CAD,1741676
,AL,Mining CAD,815698.5
,AMR,Mining CAD,13543.5
,AHR,Mining CAD,313932.5
,AGC,Mining CAD,1756389
,AMK,Mining CAD,898849.5
,MLY,Mining CAD,987539.5
,AHE,Oil & Gas CAD,4218829
,LI,Mining CAD,2767488.5
,AMY,Mining CAD,6170580.5
,AMX,Mining CAD,1180785.5
,ALY,Technology CAD,15516479
,ARA,Mining CAD,72923
,AEC,Mining CAD,3223709
,ANG,Mining CAD,482232
,ANK,Mining CAD,531244
,ANB,Mining CAD,187927
,GUS.P,CPC CAD,18684
,RHA,Life Sciences CAD,368218
,AQR.P,CPC CAD,26518
,ATE,Life Sciences CAD,70157386
,AGD,Mining CAD,225659
,ANTL,Mining CAD,435580
,APX,Mining CAD,194087
,APE,Mining CAD,235004
,APII.P,CPC CAD,59126
,AIII.P,CPC CAD,39708.5
,APL,Industrial Products & Services CAD,9115.5
,ARCH,Life Sciences CAD,2065582.5
,ACS,Mining CAD,19397
,ACP,Mining CAD,26569.5
,AHU,Oil & Gas CAD,139153.5
,ADD,Mining CAD,6495223.5
,ADG,Mining CAD,114747
,AN,Mining CAD,451101.5
,LIT,Mining CAD,4668739
,ASL,Mining CAD,111302.5
,ART,Technology CAD,3943243.5
,DAN,Mining CAD,2770937
,AZS,Mining CAD,752272.5
,ARD,Technology CAD,98886.5
,A,Mining CAD,41963.5
,AWS,Mining CAD,189371.5
,AOT,Mining CAD,5102949
,AGZ,Mining CAD,957349
,ASI,Mining CAD,156132.5
,ABR,Mining CAD,3568700.5
,ABZ,Mining CAD,47083
,ASN,Mining CAD,293722
,SAT,Comm & Media CAD,191903
,IOM,Life Sciences CAD,6033557.5
,BAY,Mining CAD,3158728.5
,ASQ,Mining CAD,475251
,ATC,Mining CAD,6241283.5
,ATM,Mining CAD,4707275.5
,ABM,Mining CAD,631052
,AAT,Clean Technology CAD,218508
,ATY,Mining CAD,3325691.5
,ATG,Mining CAD,44670
,AGB,Mining CAD,59153943
,AEP,Industrial Products & Services CAD,2824382
,ATW,Technology CAD,1755210
,AAN,Mining CAD,537420
,AAO,Industrial Products & Services CAD,1443002.5
,AUO.P,CPC CAD,
,AUOC.P,CPC CAD,9250
,AUU,Mining CAD,718491
,AUX,Mining CAD,160912.5
,ARU,Mining CAD,10728390
,AUN,Mining CAD,2337582
,AGO,Mining CAD,178516
,AUL,Mining CAD,767151.5
,AU,Mining CAD,10411823.5
,ACU,Clean Technology CAD,2044135
,ASG,Life Sciences CAD,204646
,AUT,Mining CAD,62380
,AGLD,Mining CAD,385224
,AFCC,Financial Services CAD,3430774.5
,AAA.P,CPC CAD,
,XX,Technology CAD,10553460.5
,AVN,Oil & Gas CAD,276701
,AVE,Industrial Products & Services CAD,16956562.5
,AVG,Mining CAD,3927991.5
,VIV,Life Sciences CAD,1889715
,AVU,Mining CAD,764739
,ARIC,Mining CAD,202636.5
,AXQ,Mining CAD,10229346.5
,AXV,Technology CAD,2091205
,AXIS,Financial Services CAD,1006916.5
,AXM,Mining CAD,870583
,AZR,Mining CAD,197355.5
,AZM,Mining CAD,1528510
,AAZ,Mining CAD,13861332.5
,AZT,Mining CAD,703735
,AMZ,Mining CAD,13398346
,BATS.P,CPC CAD,13093
,BGL,Mining CAD,13156.5
,BANC,Mining CAD,8619873.5
,BYN,Mining CAD,526676.5
,CBS,Mining CAD,38472
,BML,Mining CAD,163508
,BGM,Mining CAD,11994567
,BRO,Mining CAD,1735050.5
,BGS,Mining CAD,136034
,BME,Mining CAD,4023021.5
,BAT,Mining CAD,528002.5
,BHS,Mining CAD,3162651
,BSH,Oil & Gas CAD,18466
,B,Mining CAD,231800
,BER,Mining CAD,17346.5
,BCM,Mining CAD,12081235.5
,BRL,Mining CAD,19561
,BRZ,Mining CAD,4410590
,BFD,Mining CAD,1976352
,BEE,Clean Technology CAD,1695529
,BCU,Mining CAD,445497.5
,BEA,Mining CAD,1378053.5
,BEL,Mining CAD,549590.5
,BNCH,Mining CAD,290977
,BEX,Mining CAD,685103
,BZ,Mining CAD,674068
,BKR,Mining CAD,3716910.5
,BTRU,Technology CAD,8565034
,BVO,Clean Technology CAD,3144841
,BEW,Technology CAD,12310677.5
,BTI,Life Sciences CAD,3049501.5
,BGA,Life Sciences CAD,149748
,BRM,Clean Technology CAD,722066
,RX,Life Sciences CAD,7761268.5
,BTT,Mining CAD,297148
,BDG,Mining CAD,1032452
,BIT,Mining CAD,64769.5
,BLC.P,CPC CAD,28859.5
,BMM,Mining CAD,16851.5
,BLS,Mining CAD,143893
,BBI,Oil & Gas CAD,26718760
,BLR,Oil & Gas CAD,160522.5
,BHR,Mining CAD,80524
,BLN,Technology CAD,9699841
,BRC,Mining CAD,1111735
,BEY,Oil & Gas CAD,92372
,BCK,Mining CAD,1779033
,BLOK,Financial Services CAD,22806203
,BPWR,Clean Technology CAD,12490650.5
,BITK,Technology CAD,3750
,DNAX,Technology CAD,1953160
,BLUE.P,CPC CAD,600
,MOON,Mining CAD,4380054
,BXR,Mining CAD,998179.5
,BSI,Oil & Gas CAD,
,BSK,Mining CAD,2018532.5
,BATT,Mining CAD,2090647.5
,BPLI,Technology CAD,637305
,BTV,Technology CAD,200287
,BSR,Mining CAD,5300547.5
,BLM,Clean Technology CAD,126712
,CXV,Life Sciences CAD,13716385.5
,BOL,Mining CAD,104647
,BTR,Mining CAD,13380051
,BOR,Oil & Gas CAD,476195
,BMX,Mining CAD,4452354
,BQE,Clean Technology CAD,260932
,BVA,Mining CAD,374860.5
,BHT,Mining CAD,154137
,BKD,Technology CAD,12426511
,BCT,Life Sciences CAD,2107151
,BBB,Mining CAD,2839582
,BRD,Mining CAD,1461980.5
,BRN,Financial Services CAD,1333864
,BCP,Mining CAD,30653
,BRS,Oil & Gas CAD,101631
,BRU,Mining CAD,23455
,BTL,Technology CAD,111294038.5
,BTU,Mining CAD,601587.5
,BGG,Mining CAD,512874
,BUF,Mining CAD,40868.5
,BCF,Financial Services CAD,1028028
,BGD,Mining CAD,1196970.5
,BUL,Mining CAD,840
,BUZ.P,CPC CAD,548095.5
,BWR,Mining CAD,300688.5
,CAB.P,CPC CAD,
,CBE,Industrial Products & Services CAD,68295.5
,CBR,Mining CAD,1525520
,CAY,Mining CAD,1140854.5
,CDC,Mining CAD,100931
,CTI,Oil & Gas CAD,80122
,CXB,Mining CAD,1383993
,CFI.P,CPC CAD,58817
,CGM,Mining CAD,953618.5
,CNO,Clean Technology CAD,174773
,CNX,Mining CAD,8011281.5
,CYX,Life Sciences CAD,10999624.5
,CRU,Mining CAD,14937108.5
,COR,Mining CAD,3754330.5
,CAV,Mining CAD,156387.5
,CCB,Mining CAD,1419570.5
,CCK,Mining CAD,175316
,CCW,Mining CAD,11042595
,CE,Oil & Gas CAD,83509
,JET,Industrial Products & Services CAD,124515723.5
,CONE,Mining CAD,517691.5
,LL,Mining CAD,1585003
,CJC,Mining CAD,1581188.5
,CANB.P,CPC CAD,111191.5
,CHEM,Mining CAD,84072.5
,CNG,Mining CAD,
,CVR,Clean Technology CAD,181549.5
,CORE,Mining CAD,1101506
,XOP,Oil & Gas CAD,820104.5
,CPC CAD,Mining CAD,2565127
,SPI,Oil & Gas CAD,386836.5
,CAF,Mining CAD,454011.5
,CVV,Mining CAD,1751384
,CLZ,Mining CAD,1203661.5
,CAND,Mining CAD,485488.5
,CDG,Mining CAD,198361
,CANX,Mining CAD,61071
,CML,Mining CAD,90227.5
,CBW,Financial Services CAD,858738964
,CLV,Mining CAD,1086009
,ROX,Mining CAD,87999.5
,CTM,Mining CAD,67936.5
,CD,Mining CAD,56422.5
,CDA,Mining CAD,715651
,CVS.P,CPC CAD,91828
,CNC,Mining CAD,2570217
,CYF,Consumer Products & Services CAD,52272
,CDU,Mining CAD,814805.5
,EKG,Life Sciences CAD,892068
,CRB,Mining CAD,268790
,CGD,Mining CAD,127186
,CUX,Mining CAD,667705.5
,ECR,Mining CAD,2093180.5
,CUC,Mining CAD,378021
,CASA,Mining CAD,352994
,CCD,Mining CAD,1655600.5
,CAP,Mining CAD,379695.5
,CVA,Mining CAD,508001.5
,CBLT,Mining CAD,306020
,CMI,Technology CAD,1291869
,CZO,Life Sciences CAD,3996994
,CVX,Industrial Products & Services CAD,477605.5
,CT,Mining CAD,793062.5
,CIO,Mining CAD,73546
,CTN,Mining CAD,57771
,CEA,Oil & Gas CAD,433062
,CYL,Mining CAD,963247
,OYL,Oil & Gas CAD,1825708
,PERU,Mining CAD,15840358
,CBA,Mining CAD,261649
,CFY,Utilities & Pipelines CAD,3163963.5
,YES,Clean Technology CAD,137731
,NZP,Mining CAD,130903.5
,CHC,Real Estate CAD,262478
,CHTA,Mining CAD,72598
,CKG,Mining CAD,3972949
,CBG,Mining CAD,300847.5
,CMX,Mining CAD,728696
,CAT,Mining CAD,1295459.5
,CHN,Consumer Products & Services CAD,396495.5
,ZKL,Industrial Products & Services CAD,108982
,CMV,Mining CAD,70789
,XCX,Industrial Products & Services CAD,49994
,CID,Mining CAD,20530
,CIFR,Mining CAD,168987.5
,CTO,Industrial Products & Services CAD,816234.5
,CPS,Mining CAD,1499558.5
,CEN,Oil & Gas CAD,180648.5
,CX,Mining CAD,177358
,CLY,Technology CAD,2233124.5
,CLE,Mining CAD,8170169
,CSX,Clean Technology CAD,2559579.5
,CLI,Clean Technology CAD,308935.5
,CZZ,Mining CAD,184200
,CEP,Financial Services CAD,138864
,CMB,Mining CAD,156841
,GROW,Life Sciences CAD,4386501.5
,CST,Clean Technology CAD,1634779
,KBLT,Mining CAD,136581696.5
,COBC,Mining CAD,7061602.5
,CPO,Mining CAD,20735288
,CBV,Oil & Gas CAD,59232
,CBI,Mining CAD,650405.5
,COLL.P,CPC CAD,12588
,CLB,Mining CAD,293703.5
